Antiguedad,Dias_Ultima_Compra,Nivel_Satisfaccion,Distancia_Almacen,Numero_Dispositivos,Monto_Cashback,Queja,Es_Nuevo,Tiene_Queja,Alto_Riesgo,Satisfaccion_Baja,Target
9,0,3,8,4,122.74,0,0,0,0,0,0
23,3,3,12,4,191.51,0,0,0,0,0,0
18,1,3,24,6,147.9,0,0,0,0,0,0
4,1,3,29,5,188.8,1,0,0,0,0,1
18,7,5,26,5,208.51,1,0,0,0,0,0
16,3,5,25,4,179.1,1,0,0,0,0,0
17,1,4,15,4,172.65,0,0,0,0,0,0
1,2,4,7,4,145.96,0,0,0,0,0,0
24,3,4,14,4,224.9,0,0,0,0,0,0
19,7,1,8,3,185.78,0,0,0,0,0,0
1,3,3,27,4,223.24,0,0,0,0,0,1
17,10,1,13,3,290.49,1,0,0,0,0,0
1,3,3,9,5,145.44,0,0,0,0,0,1
25,0,4,5,3,204.45,0,0,0,0,0,0
8,4,3,14,3,143.23,0,0,0,0,0,0
12,4,1,27,4,161.2,1,0,0,0,0,0
19,1,5,13,4,257.45,1,0,0,0,0,0
9,0,4,27,4,121.21,1,0,0,0,0,1
14,3,5,21,4,171.39,0,0,0,0,0,0
9,11,5,25,2,177.08,0,0,0,0,0,0
17,3,4,26,3,134.2,0,0,0,0,0,0
1,1,3,15,4,144.04,0,0,0,0,0,1
13,1,5,15,3,154.73,0,0,0,0,0,0
1,0,4,9,3,128.56,0,0,0,0,0,0
12,10,1,22,5,240.1,1,0,0,0,0,0
21,2,5,13,3,154.86,0,0,0,0,0,0
7,4,4,10,4,147.77,1,0,0,0,0,0
6,8,3,9,4,174.98,1,0,0,0,0,0
5,4,5,7,4,166.48,0,0,0,0,0,0
5,6,2,7,4,184.93,1,0,0,0,0,1
6,2,4,10,4,138.38,0,0,0,0,0,0
29,3,1,9,4,291.59,1,0,0,0,0,0
8,2,2,14,4,123.76,0,0,0,0,0,0
0,3,5,6,4,139.55,0,0,0,0,0,0
12,10,1,17,4,178.43,0,0,0,0,0,0
19,7,5,14,4,146.15,1,0,0,0,0,0
0,2,1,11,3,131.17,0,0,0,0,0,0
11,2,3,16,3,126.84,0,0,0,0,0,0
9,0,2,11,3,120.86,0,0,0,0,0,1
0,7,1,18,3,145.81,1,0,0,0,0,1
10,0,1,8,4,151.63,0,0,0,0,0,0
13,7,3,13,2,207.37,0,0,0,0,0,0
1,1,2,25,4,151.93,0,0,0,0,0,1
2,5,5,9,3,147.23,1,0,0,0,0,0
21,3,4,11,5,228.33,1,0,0,0,0,0
14,1,1,33,5,169.22,1,0,0,0,0,0
3,3,1,27,4,194.31,0,0,0,0,0,0
19,9,1,15,4,161.97,0,0,0,0,0,0
26,9,2,7,4,295.99,0,0,0,0,0,0
19,7,5,14,4,146.15,1,0,0,0,0,0
3,11,1,27,4,163.12,0,0,0,0,0,0
19,3,4,20,3,149.63,1,0,0,0,0,1
27,13,4,9,5,200.25,0,0,0,0,0,0
3,10,5,15,3,130.72,0,0,0,0,0,0
0,2,3,10,4,138.94,0,0,0,0,0,1
22,2,3,11,3,166.51,0,0,0,0,0,0
13,7,1,31,5,245.31,0,0,0,0,0,0
0,0,3,8,3,134.85,0,0,0,0,0,1
15,14,3,8,3,288.8,0,0,0,0,0,0
20,7,4,20,3,154.67,0,0,0,0,0,0
11,2,5,18,4,162.88,0,0,0,0,0,0
1,3,3,11,5,163.94,0,0,0,0,0,1
1,8,5,9,4,152.07,0,0,0,0,0,1
1,4,1,11,5,169.87,1,0,0,0,0,0
9,0,1,9,4,121.77,0,0,0,0,0,0
8,3,2,10,4,162.37,0,0,0,0,0,0
19,2,3,24,3,205.27,0,0,0,0,0,0
1,4,1,24,5,148.67,0,0,0,0,0,1
3,1,3,17,4,151.42,0,0,0,0,0,0
14,9,4,14,4,323.33,0,0,0,0,0,0
7,2,1,17,5,171.82,0,0,0,0,0,0
8,8,1,26,5,154.29,0,0,0,0,0,0
14,12,1,11,5,233.55,0,0,0,0,0,0
28,5,5,26,4,179.85,1,0,0,0,0,0
9,7,3,16,4,156.73,1,0,0,0,0,0
1,3,5,13,3,148.98,0,0,0,0,0,0
10,5,1,10,5,201.44,0,0,0,0,0,0
6,8,4,12,4,152.18,0,0,0,0,0,0
30,4,3,16,4,154.42,0,0,0,0,0,0
4,5,3,17,5,190.78,0,0,0,0,0,0
15,3,2,9,1,152.31,1,0,0,0,0,0
28,2,1,8,3,266.59,1,0,0,0,0,0
1,1,3,13,6,148.51,0,0,0,0,0,1
9,3,2,15,5,228.77,1,0,0,0,0,0
9,3,3,14,4,227.21,0,0,0,0,0,0
9,7,2,8,1,120.11,0,0,0,0,0,0
6,0,1,14,3,124.96,0,0,0,0,0,0
16,2,3,14,3,124.38,0,0,0,0,0,0
9,4,4,19,3,121.43,0,0,0,0,0,0
15,0,5,19,1,155.38,0,0,0,0,0,0
1,1,3,9,4,159.85,0,0,0,0,0,1
1,6,3,7,4,145.58,0,0,0,0,0,1
9,1,3,25,4,171.01,0,0,0,0,0,0
7,8,3,35,4,177.07,1,0,0,0,0,0
9,3,4,9,4,169.25,0,0,0,0,0,0
7,2,3,10,3,165.38,0,0,0,0,0,0
0,7,3,8,1,152.06,0,0,0,0,0,0
20,6,5,7,5,231.73,1,0,0,0,0,0
3,9,2,13,4,156.31,0,0,0,0,0,0
1,3,3,8,4,154.09,0,0,0,0,0,1
1,1,1,10,4,145.61,0,0,0,0,0,0
9,2,3,12,3,122.67,0,0,0,0,0,0
24,14,3,27,4,237.45,1,0,0,0,0,0
11,4,3,12,2,160,0,0,0,0,0,0
1,3,3,27,4,223.24,0,0,0,0,0,1
20,3,1,9,4,318.28,1,0,0,0,0,0
25,0,1,35,3,134.82,0,0,0,0,0,0
0,3,5,10,4,142.56,0,0,0,0,0,0
14,2,4,10,5,164.3,0,0,0,0,0,0
1,3,3,15,2,160.17,0,0,0,0,0,0
19,4,1,9,4,176.6,0,0,0,0,0,1
31,3,5,23,4,179.05,0,0,0,0,0,0
8,3,3,9,4,147.31,0,0,0,0,0,0
7,9,2,6,1,197.25,0,0,0,0,0,0
1,3,5,11,3,153.19,0,0,0,0,0,0
8,4,3,6,4,128.59,0,0,0,0,0,0
6,3,1,15,4,214.98,0,0,0,0,0,0
4,2,2,26,1,127.91,0,0,0,0,0,0
4,3,3,7,6,163.33,0,0,0,0,0,0
9,1,2,7,5,178.63,0,0,0,0,0,0
2,2,3,8,3,146.49,0,0,0,0,0,0
30,0,1,7,5,208.83,0,0,0,0,0,0
1,1,3,23,4,206.61,0,0,0,0,0,1
30,2,3,14,3,123.72,0,0,0,0,0,0
23,1,1,18,3,192.08,0,0,0,0,0,0
9,3,1,6,3,120.44,0,0,0,0,0,0
9,2,1,13,3,122.75,1,0,0,0,0,1
2,3,1,7,4,152.06,0,0,0,0,0,0
18,2,1,35,3,193.8,1,0,0,0,0,0
17,10,4,11,3,282.13,0,0,0,0,0,0
19,16,4,16,4,148.48,0,0,0,0,0,0
5,6,4,8,3,154.7,0,0,0,0,0,0
10,9,1,9,5,163.86,0,0,0,0,0,0
0,4,2,32,3,161.8,0,0,0,0,0,0
26,1,1,36,4,159.82,0,0,0,0,0,0
0,1,5,14,5,124.51,0,0,0,0,0,0
10,3,4,15,4,141.89,0,0,0,0,0,0
8,8,3,14,4,148.08,1,0,0,0,0,0
24,5,4,18,4,324.26,0,0,0,0,0,0
1,8,3,13,6,186.72,1,0,0,0,0,1
10,6,5,15,3,242.13,0,0,0,0,0,0
9,4,2,15,3,120.7,0,0,0,0,0,0
14,14,3,13,4,257.37,0,0,0,0,0,0
31,3,5,23,4,179.05,0,0,0,0,0,0
9,3,4,13,3,120.13,0,0,0,0,0,0
8,1,1,14,4,154.72,0,0,0,0,0,0
9,7,3,33,3,152.37,0,0,0,0,0,0
4,3,4,14,4,154.83,0,0,0,0,0,0
9,0,1,9,3,120.61,0,0,0,0,0,0
2,3,2,12,4,174.08,0,0,0,0,0,0
17,11,1,34,1,233.2,1,0,0,0,0,0
5,8,1,13,2,179.6,0,0,0,0,0,0
14,8,3,16,4,164.75,0,0,0,0,0,0
0,0,3,14,3,123.77,0,0,0,0,0,1
1,5,4,27,4,146.48,1,0,0,0,0,1
5,3,4,11,4,218.55,0,0,0,0,0,1
3,3,2,15,5,175.56,1,0,0,0,0,0
24,0,1,6,3,127.23,0,0,0,0,0,0
1,1,3,17,5,137,0,0,0,0,0,0
12,8,5,14,3,181.05,1,0,0,0,0,0
1,9,1,33,4,181.17,1,0,0,0,0,1
20,3,4,6,3,219.57,0,0,0,0,0,0
0,0,1,14,5,123.4,1,0,0,0,0,1
20,2,3,9,4,303.61,0,0,0,0,0,0
18,4,3,12,5,156.62,0,0,0,0,0,0
10,3,4,16,2,153.1,0,0,0,0,0,0
12,9,4,9,4,150.92,0,0,0,0,0,0
15,9,2,14,3,284.3,0,0,0,0,0,0
28,2,2,8,3,266.59,1,0,0,0,0,0
10,8,4,10,4,169.85,0,0,0,0,0,0
27,4,5,25,3,154.85,1,0,0,0,0,0
20,4,2,8,3,150.7,0,0,0,0,0,0
0,7,1,33,3,158.13,1,0,0,0,0,1
6,4,3,17,4,159.33,0,0,0,0,0,0
13,0,3,6,3,147.28,1,0,0,0,0,1
0,9,1,33,3,176.39,0,0,0,0,0,1
9,2,3,8,3,120.01,0,0,0,0,0,0
7,9,5,7,4,153.43,0,0,0,0,0,0
10,3,1,16,4,225.96,0,0,0,0,0,1
8,3,4,34,4,148.11,0,0,0,0,0,0
1,1,5,7,6,148.25,0,0,0,0,0,1
14,8,3,14,3,124.51,0,0,0,0,0,0
1,8,3,9,2,190,0,0,0,0,0,0
1,0,5,35,3,166.73,1,0,0,0,0,1
4,7,5,6,5,150.03,0,0,0,0,0,0
14,9,2,9,4,171.61,0,0,0,0,0,0
6,2,2,11,3,199.98,0,0,0,0,0,0
19,9,1,32,5,184.06,0,0,0,0,0,0
18,6,4,34,4,267.04,0,0,0,0,0,0
0,2,4,14,3,124.78,1,0,0,0,0,0
19,8,3,9,4,176.54,0,0,0,0,0,0
11,18,5,21,4,155.34,0,0,0,0,0,0
1,5,2,21,4,149.36,1,0,0,0,0,1
15,1,2,19,4,172.66,1,0,0,0,0,0
13,1,4,19,4,177.95,0,0,0,0,0,0
1,5,1,26,2,178.04,1,0,0,0,0,1
13,8,3,15,4,162.55,0,0,0,0,0,0
21,2,1,10,4,252.02,0,0,0,0,0,0
0,5,5,11,1,140,0,0,0,0,0,0
6,9,3,11,5,186.62,0,0,0,0,0,0
15,9,1,8,3,201.24,1,0,0,0,0,0
4,10,2,35,4,182.75,0,0,0,0,0,0
12,1,2,9,4,142.02,1,0,0,0,0,0
4,2,2,8,3,126.95,1,0,0,0,0,0
0,0,4,19,3,157.65,0,0,0,0,0,1
24,7,2,20,3,149.36,0,0,0,0,0,0
12,3,1,30,4,182.45,0,0,0,0,0,0
0,2,5,19,3,142.33,0,0,0,0,0,1
14,7,5,6,2,183.92,0,0,0,0,0,0
8,0,4,15,4,165.4,0,0,0,0,0,0
17,3,3,15,4,170.22,1,0,0,0,0,0
9,0,1,9,3,128.35,0,0,0,0,0,0
14,1,3,23,4,160.44,0,0,0,0,0,0
5,8,1,14,1,162.09,0,0,0,0,0,0
11,12,5,8,1,159.8,1,0,0,0,0,0
21,2,3,12,4,142.4,0,0,0,0,0,0
10,3,3,9,4,150.43,0,0,0,0,0,0
19,1,5,8,3,289.47,0,0,0,0,0,0
0,0,3,7,4,129.33,1,0,0,0,0,0
0,0,3,23,3,127.41,1,0,0,0,0,1
16,9,4,33,4,260.25,0,0,0,0,0,0
7,0,3,14,1,125.85,0,0,0,0,0,0
6,8,3,13,4,175.1,0,0,0,0,0,0
18,2,5,16,4,150.59,1,0,0,0,0,0
6,8,4,9,4,148.7,0,0,0,0,0,0
17,3,4,10,3,159.33,0,0,0,0,0,0
17,3,2,22,5,193.04,0,0,0,0,0,0
2,1,3,8,5,140.63,0,0,0,0,0,0
31,3,4,12,5,230.52,1,0,0,0,0,0
17,7,1,8,1,178.79,1,0,0,0,0,0
4,4,3,7,4,145.64,0,0,0,0,0,0
0,8,3,29,4,135.4,0,0,0,0,0,0
7,7,3,16,4,150.63,0,0,0,0,0,0
8,4,3,16,3,161.42,1,0,0,0,0,0
19,8,3,9,4,176.54,0,0,0,0,0,0
5,3,1,16,3,212.44,0,0,0,0,0,0
10,8,3,9,3,194.34,0,0,0,0,0,0
19,2,1,6,3,296.27,0,0,0,0,0,0
7,11,1,28,4,157.47,1,0,0,0,0,0
14,3,1,15,4,165.69,1,0,0,0,0,0
8,4,1,8,4,149.3,1,0,0,0,0,0
16,4,5,9,2,187.72,0,0,0,0,0,0
7,14,4,28,2,145.28,0,0,0,0,0,0
0,1,2,31,1,129.94,1,0,0,0,0,0
1,8,1,16,4,166.05,0,0,0,0,0,0
20,9,5,10,2,257.25,0,0,0,0,0,0
8,8,4,31,4,209.03,0,0,0,0,0,0
5,6,1,9,4,190.82,1,0,0,0,0,0
11,3,3,26,4,182.68,0,0,0,0,0,0
4,3,3,8,3,134.77,0,0,0,0,0,0
1,2,2,32,4,152.95,1,0,0,0,0,1
12,2,1,25,3,139.02,0,0,0,0,0,0
7,13,1,11,4,139.86,0,0,0,0,0,0
18,4,5,11,5,157.69,1,0,0,0,0,0
4,7,1,13,3,159.15,0,0,0,0,0,0
0,4,1,25,1,153.04,1,0,0,0,0,1
1,3,3,8,5,171.17,0,0,0,0,0,0
1,3,2,13,4,151.59,1,0,0,0,0,0
1,3,4,12,4,149.22,0,0,0,0,0,1
8,13,4,11,3,180.95,0,0,0,0,0,0
0,2,3,19,3,198.54,1,0,0,0,0,1
13,3,3,28,6,182.36,0,0,0,0,0,0
1,3,5,9,4,155.41,0,0,0,0,0,1
28,13,5,6,3,290.45,1,0,0,0,0,0
13,2,3,9,4,126.83,1,0,0,0,0,1
16,2,1,21,4,168.04,0,0,0,0,0,0
4,8,4,7,4,162.48,0,0,0,0,0,0
20,2,2,8,4,132.94,1,0,0,0,0,0
0,9,2,33,3,176.39,0,0,0,0,0,1
9,3,5,14,4,123.42,0,0,0,0,0,0
3,3,5,35,3,141.15,0,0,0,0,0,0
3,8,3,30,2,152,0,0,0,0,0,0
14,8,1,13,4,289.37,1,0,0,0,0,0
19,9,4,19,3,155.62,0,0,0,0,0,0
9,2,4,29,3,120.42,0,0,0,0,0,0
9,0,3,9,3,120.83,0,0,0,0,0,0
9,9,3,14,3,125.19,0,0,0,0,0,0
0,3,2,13,4,215.57,0,0,0,0,0,0
4,7,2,12,2,154.6,0,0,0,0,0,0
31,4,3,7,5,179.73,0,0,0,0,0,0
25,2,1,25,3,142.58,0,0,0,0,0,0
8,6,3,13,3,202.21,0,0,0,0,0,0
0,0,5,24,1,129.56,0,0,0,0,0,1
0,0,3,15,4,133.88,1,0,0,0,0,1
9,10,3,15,4,166.48,0,0,0,0,0,0
9,5,5,25,4,25,0,0,0,0,0,0
11,3,3,14,4,261.64,0,0,0,0,0,0
9,2,3,26,3,122.72,0,0,0,0,0,0
1,9,5,17,4,167.13,0,0,0,0,0,1
0,7,3,14,3,123.94,1,0,0,0,0,1
2,0,4,8,4,166.44,0,0,0,0,0,0
5,7,3,8,3,149.98,1,0,0,0,0,0
9,7,5,6,5,202.52,1,0,0,0,0,0
2,9,4,11,4,141.87,1,0,0,0,0,0
14,0,2,12,3,235.91,1,0,0,0,0,0
19,3,5,6,3,193.96,0,0,0,0,0,0
1,8,3,14,4,158.39,1,0,0,0,0,1
16,5,2,35,5,170.23,0,0,0,0,0,0
11,3,1,7,4,199.91,0,0,0,0,0,0
1,1,5,13,2,141.01,1,0,0,0,0,1
7,12,5,9,5,147.59,0,0,0,0,0,0
6,2,4,31,4,143.2,0,0,0,0,0,0
12,6,4,9,5,149.68,0,0,0,0,0,0
1,1,4,12,4,143.78,1,0,0,0,0,1
1,3,3,29,4,159.47,0,0,0,0,0,0
26,3,5,19,2,144.5,0,0,0,0,0,0
16,3,1,7,5,185.62,1,0,0,0,0,0
0,2,5,14,4,153.26,0,0,0,0,0,1
17,2,1,14,1,128.18,1,0,0,0,0,0
31,1,1,8,6,233.83,0,0,0,0,0,0
0,2,3,10,4,138.94,0,0,0,0,0,1
5,8,2,14,4,200.47,0,0,0,0,0,0
19,1,3,9,5,147.74,0,0,0,0,0,0
8,8,3,9,5,152.68,0,0,0,0,0,0
9,4,3,7,4,173.59,0,0,0,0,0,0
31,5,1,7,4,244.04,1,0,0,0,0,0
9,2,5,13,3,120.62,0,0,0,0,0,0
6,1,1,16,4,146.82,0,0,0,0,0,0
10,3,1,9,4,151.44,1,0,0,0,0,0
1,5,3,15,4,174.07,1,0,0,0,0,0
4,4,5,14,4,146.66,1,0,0,0,0,1
18,1,3,8,5,166.32,0,0,0,0,0,0
18,5,5,32,4,143.85,0,0,0,0,0,0
5,3,3,10,4,261.75,0,0,0,0,0,0
3,0,2,8,4,168.77,1,0,0,0,0,0
3,9,1,13,4,156.31,0,0,0,0,0,0
27,3,1,31,2,195.05,0,0,0,0,0,0
13,8,4,13,3,298.33,0,0,0,0,0,0
9,7,3,6,4,122.58,0,0,0,0,0,0
8,1,3,31,3,203.88,1,0,0,0,0,0
23,2,3,6,4,136.9,0,0,0,0,0,0
16,2,5,30,3,204.48,1,0,0,0,0,1
12,3,4,21,4,224.24,0,0,0,0,0,0
0,2,5,14,4,123.21,1,0,0,0,0,1
19,8,1,7,2,317.02,0,0,0,0,0,0
15,2,4,14,3,168.25,0,0,0,0,0,0
15,8,5,8,4,166.03,0,0,0,0,0,0
8,1,1,13,4,126.9,0,0,0,0,0,0
16,9,4,33,4,260.25,0,0,0,0,0,0
9,2,4,8,3,121.87,0,0,0,0,0,0
14,3,5,9,4,158.77,0,0,0,0,0,0
1,3,4,9,5,224.07,1,0,0,0,0,1
0,2,5,10,2,128.19,0,0,0,0,0,0
26,5,3,18,4,156.49,0,0,0,0,0,0
7,8,4,17,4,144.9,0,0,0,0,0,0
3,8,4,17,5,207.68,1,0,0,0,0,0
7,2,4,11,5,151.22,0,0,0,0,0,0
6,9,3,16,3,154.87,0,0,0,0,0,0
5,3,5,7,5,147.18,0,0,0,0,0,0
23,2,3,6,4,136.9,0,0,0,0,0,0
0,7,2,9,4,203.25,1,0,0,0,0,1
14,2,5,16,4,179.73,0,0,0,0,0,0
1,1,5,7,6,148.25,0,0,0,0,0,1
20,8,5,15,5,171.15,1,0,0,0,0,0
21,1,3,33,4,321.58,0,0,0,0,0,0
9,10,4,23,4,205.2,0,0,0,0,0,0
27,4,5,16,3,144.4,1,0,0,0,0,0
8,6,4,6,3,172.95,0,0,0,0,0,0
29,1,4,15,5,260.77,1,0,0,0,0,0
2,0,3,14,1,124.51,0,0,0,0,0,0
29,3,1,15,3,211.03,0,0,0,0,0,0
22,10,4,17,5,321.65,0,0,0,0,0,0
12,9,4,9,4,150.92,0,0,0,0,0,0
11,7,3,12,4,153.21,0,0,0,0,0,0
1,8,5,14,5,193.11,0,0,0,0,0,0
9,7,4,27,3,189.26,0,0,0,0,0,1
17,1,2,13,5,291.27,1,0,0,0,0,0
11,0,1,24,5,158.11,1,0,0,0,0,0
15,6,3,6,3,149.07,0,0,0,0,0,0
0,0,2,14,3,125.15,1,0,0,0,0,1
14,7,5,6,1,183.92,0,0,0,0,0,0
8,10,5,24,1,152.08,0,0,0,0,0,0
9,7,3,13,3,123.08,1,0,0,0,0,0
1,3,2,11,4,153.75,1,0,0,0,0,0
9,2,2,6,3,122.7,0,0,0,0,0,0
8,3,4,16,5,211.21,0,0,0,0,0,0
6,7,1,12,3,177.25,0,0,0,0,0,0
0,2,3,26,5,145.59,1,0,0,0,0,1
23,4,1,9,4,316.61,0,0,0,0,0,0
19,4,3,8,4,178.99,0,0,0,0,0,0
15,3,3,13,4,217.41,0,0,0,0,0,0
10,8,3,17,5,181.73,1,0,0,0,0,0
19,5,5,12,6,182.69,1,0,0,0,0,0
7,8,4,9,4,176.47,0,0,0,0,0,0
10,3,1,7,5,195.25,0,0,0,0,0,0
0,0,2,8,4,127.85,0,0,0,0,0,1
2,4,5,14,4,173.98,0,0,0,0,0,0
17,7,1,8,1,178.79,1,0,0,0,0,0
2,1,4,16,3,132.91,0,0,0,0,0,0
27,2,5,11,3,294.06,0,0,0,0,0,0
22,0,3,10,4,287.11,0,0,0,0,0,0
1,4,5,32,4,147.24,0,0,0,0,0,0
0,2,5,29,3,199.5,1,0,0,0,0,1
12,10,1,36,4,149.06,0,0,0,0,0,0
1,5,4,7,4,157.02,1,0,0,0,0,1
1,5,2,6,5,166.74,0,0,0,0,0,0
17,3,5,14,4,224.85,0,0,0,0,0,0
20,4,4,21,4,174.63,1,0,0,0,0,1
9,8,4,30,3,156.74,0,0,0,0,0,0
11,10,4,26,4,201.42,1,0,0,0,0,0
5,5,1,17,4,190.83,1,0,0,0,0,0
8,2,2,14,3,125.72,0,0,0,0,0,0
0,0,2,8,4,111.02,0,0,0,0,0,1
8,3,3,6,3,148.59,0,0,0,0,0,0
15,5,4,9,4,285.15,0,0,0,0,0,0
0,7,3,12,5,161.72,1,0,0,0,0,1
1,8,3,29,4,186.79,1,0,0,0,0,1
3,4,4,20,5,165.25,1,0,0,0,0,0
7,3,4,11,5,163.38,0,0,0,0,0,0
5,9,4,14,4,152.28,1,0,0,0,0,0
0,0,1,15,3,110.81,0,0,0,0,0,1
1,9,3,30,5,160.4,0,0,0,0,0,0
10,3,1,6,5,195.25,0,0,0,0,0,0
22,7,4,14,4,151.3,0,0,0,0,0,0
7,0,1,10,3,197.13,1,0,0,0,0,0
13,3,4,14,3,123.87,0,0,0,0,0,0
14,17,5,12,3,147.21,1,0,0,0,0,0
6,8,4,9,4,148.7,0,0,0,0,0,0
0,0,1,21,3,128.71,0,0,0,0,0,0
27,8,3,14,4,311.06,0,0,0,0,0,0
4,2,2,18,3,139.29,1,0,0,0,0,0
6,3,4,9,4,165.78,1,0,0,0,0,0
14,4,4,9,4,182.15,0,0,0,0,0,0
0,4,1,16,4,157.69,1,0,0,0,0,0
13,4,2,6,5,317.72,0,0,0,0,0,0
0,2,5,15,4,144,0,0,0,0,0,1
1,5,5,18,4,145.99,0,0,0,0,0,0
6,6,5,14,1,131.43,0,0,0,0,0,0
1,3,3,35,5,211.39,0,0,0,0,0,0
16,8,3,30,5,168.32,0,0,0,0,0,0
9,3,1,25,4,218.62,0,0,0,0,0,0
23,13,3,6,3,163.47,0,0,0,0,0,0
30,10,5,13,3,295.66,0,0,0,0,0,0
24,1,3,16,4,318.31,1,0,0,0,0,0
1,3,4,16,4,145.24,0,0,0,0,0,0
20,9,3,25,4,173.1,0,0,0,0,0,0
16,9,4,18,4,243.36,0,0,0,0,0,0
10,2,1,6,3,174.91,0,0,0,0,0,0
16,17,1,10,4,202.31,0,0,0,0,0,0
18,2,5,15,3,207.61,1,0,0,0,0,0
6,0,3,23,3,274.44,0,0,0,0,0,0
8,11,4,26,4,169.44,0,0,0,0,0,0
7,9,3,14,4,184.68,0,0,0,0,0,0
9,3,3,12,4,121.87,0,0,0,0,0,0
10,6,4,7,4,177.28,0,0,0,0,0,0
26,10,3,7,5,324.99,0,0,0,0,0,0
27,8,3,23,3,207.39,0,0,0,0,0,0
29,16,4,21,3,312.22,0,0,0,0,0,0
0,4,5,9,3,131.02,0,0,0,0,0,1
1,1,3,12,4,153.51,1,0,0,0,0,1
3,1,5,11,5,146.09,0,0,0,0,0,0
13,9,3,20,4,296.26,0,0,0,0,0,0
6,3,1,12,2,158.12,0,0,0,0,0,0
2,2,1,26,3,169.31,0,0,0,0,0,0
6,8,2,9,3,175.55,0,0,0,0,0,0
9,5,4,6,3,152.28,0,0,0,0,0,0
9,2,4,10,3,151.31,0,0,0,0,0,0
22,9,2,11,4,203.98,0,0,0,0,0,0
11,4,3,12,4,137.02,0,0,0,0,0,0
11,3,1,21,4,215.1,1,0,0,0,0,0
10,3,3,10,3,129.96,1,0,0,0,0,0
9,8,1,8,4,138.86,0,0,0,0,0,0
1,1,2,9,5,150.64,0,0,0,0,0,1
4,2,4,14,4,126.57,1,0,0,0,0,0
21,2,3,12,4,142.4,0,0,0,0,0,0
1,3,4,23,4,153.11,0,0,0,0,0,0
9,8,3,7,5,147.58,0,0,0,0,0,0
8,3,3,11,4,190.38,0,0,0,0,0,0
9,9,3,16,4,175.98,0,0,0,0,0,0
24,4,3,9,4,301.39,0,0,0,0,0,0
0,0,4,14,4,125.96,0,0,0,0,0,1
9,2,3,23,5,123.05,0,0,0,0,0,0
18,4,3,12,5,156.62,0,0,0,0,0,0
1,8,3,10,4,165.84,0,0,0,0,0,1
9,3,3,35,5,149.3,0,0,0,0,0,0
7,10,4,25,3,144.44,0,0,0,0,0,0
1,3,1,26,4,161.69,0,0,0,0,0,0
11,8,4,15,4,165.71,0,0,0,0,0,0
7,3,3,15,4,196.04,0,0,0,0,0,0
5,2,4,14,4,123.32,0,0,0,0,0,0
9,1,3,25,4,171.01,0,0,0,0,0,0
3,3,5,14,4,145.62,0,0,0,0,0,0
14,4,2,9,5,148.42,1,0,0,0,0,0
1,3,5,12,4,148.8,1,0,0,0,0,0
0,2,5,29,3,199.5,1,0,0,0,0,1
0,4,4,35,4,134.79,0,0,0,0,0,1
13,8,1,31,4,166.08,0,0,0,0,0,0
17,0,3,6,3,147.68,0,0,0,0,0,0
0,10,5,29,4,173.36,0,0,0,0,0,1
19,7,4,35,5,292.04,0,0,0,0,0,0
18,9,1,8,4,157.7,0,0,0,0,0,0
13,8,2,18,4,201.54,0,0,0,0,0,1
12,1,5,7,4,151.19,0,0,0,0,0,0
0,0,2,11,3,110.51,0,0,0,0,0,0
13,8,1,18,4,201.54,0,0,0,0,0,1
14,2,4,10,5,164.3,0,0,0,0,0,0
8,3,2,7,2,222.25,0,0,0,0,0,0
16,7,3,7,4,174.07,0,0,0,0,0,0
7,9,5,8,4,159.57,0,0,0,0,0,0
0,1,3,29,4,159.16,1,0,0,0,0,1
8,3,1,8,4,223.88,0,0,0,0,0,0
2,9,2,8,3,145.54,0,0,0,0,0,0
20,0,1,14,4,123.8,1,0,0,0,0,1
2,9,5,24,4,170.58,0,0,0,0,0,0
0,7,3,14,4,123.66,1,0,0,0,0,1
8,15,3,15,4,206.85,1,0,0,0,0,0
4,3,3,32,4,172.36,1,0,0,0,0,0
21,8,3,23,2,175.67,1,0,0,0,0,0
15,1,1,8,4,152.82,0,0,0,0,0,0
13,4,4,16,4,192.82,0,0,0,0,0,0
10,4,4,24,5,180.07,0,0,0,0,0,0
4,7,1,13,1,169.29,0,0,0,0,0,0
1,3,4,9,4,159.68,0,0,0,0,0,0
0,2,3,17,2,147.07,0,0,0,0,0,1
3,0,3,30,3,126.93,0,0,0,0,0,0
10,10,3,9,4,150.19,0,0,0,0,0,0
24,4,3,9,4,301.39,0,0,0,0,0,0
7,4,2,8,3,162.74,0,0,0,0,0,0
8,4,1,7,2,157.8,0,0,0,0,0,0
7,3,4,7,2,179.88,1,0,0,0,0,0
0,0,1,9,4,128.53,1,0,0,0,0,1
16,1,3,9,4,151.96,1,0,0,0,0,0
9,7,4,9,3,144.85,0,0,0,0,0,0
28,13,1,18,4,285.32,0,0,0,0,0,0
0,2,2,6,4,147.75,0,0,0,0,0,0
1,8,3,22,4,261.1,1,0,0,0,0,1
9,7,4,9,3,136.92,0,0,0,0,0,0
29,9,1,27,4,179.15,1,0,0,0,0,0
0,6,3,13,5,160.74,1,0,0,0,0,1
9,5,3,17,4,186.42,1,0,0,0,0,0
8,8,3,17,4,165.01,1,0,0,0,0,0
2,0,1,13,3,166.23,1,0,0,0,0,0
29,3,5,9,5,292.56,0,0,0,0,0,0
7,1,3,24,4,299.44,0,0,0,0,0,0
